pair_idx,rel_a,rel_b,scene,yaw_diff_deg,pitch_diff_deg,rot_deg,rot_err_deg,trans_dir_err_deg
249,918c8dad730c3b804306c5da8486124be4aa0612e85fb825338fd350c912e1b0/nerfstudio/images_4/frame_00260.png,918c8dad730c3b804306c5da8486124be4aa0612e85fb825338fd350c912e1b0/nerfstudio/images_4/frame_00288.png,918c8dad730c,72.1256,13.0928,76.4819,3.6080350379296773,5.290815706161019
250,90cb7ef95384138c2370f13a9ae1698fb1b5bdd68e8b3d01f8e53d38933a4b92/nerfstudio/images_4/frame_00243.png,90cb7ef95384138c2370f13a9ae1698fb1b5bdd68e8b3d01f8e53d38933a4b92/nerfstudio/images_4/frame_00337.png,90cb7ef95384,59.3362,35.2535,68.8916,3.9964497358950832,1.8149018991664119
251,0569e83fdc248a51fc0ab082ce5e2baff15755c53c207f545e6d02d91f01d166/nerfstudio/images_4/frame_00081.png,0569e83fdc248a51fc0ab082ce5e2baff15755c53c207f545e6d02d91f01d166/nerfstudio/images_4/frame_00293.png,0569e83fdc24,51.6684,7.5302,52.2886,11.15290902088251,5.0745954648424645
252,e5684b3292bfd77db297839fc37ee4cce7fd59775af1a6a4827e3b4f59c036d3/nerfstudio/images_4/frame_00040.png,e5684b3292bfd77db297839fc37ee4cce7fd59775af1a6a4827e3b4f59c036d3/nerfstudio/images_4/frame_00159.png,e5684b3292bf,84.1216,31.853,94.2334,2.05111622392887,3.578865684062993
253,d8de66037bd03dd0d39d54f9978bac3318d912e30e22c21e1ada82a98ed48c53/nerfstudio/images_4/frame_00141.png,d8de66037bd03dd0d39d54f9978bac3318d912e30e22c21e1ada82a98ed48c53/nerfstudio/images_4/frame_00180.png,d8de66037bd0,53.2816,4.7816,53.6312,11.966136650242753,13.843184625786451
254,df04f58064684c1a31aa0ffbbcf34199d01d0a0ff289588eb2d6c6cf50a3922c/nerfstudio/images_4/frame_00097.png,df04f58064684c1a31aa0ffbbcf34199d01d0a0ff289588eb2d6c6cf50a3922c/nerfstudio/images_4/frame_00302.png,df04f5806468,51.023,0.2593,62.1491,9.695957601839922,10.718012878906611
255,444da1b4a3f1ca019d4c9c1b405a579427746ccc96cab6dab7dcba5cb4fc998c/nerfstudio/images_4/frame_00037.png,444da1b4a3f1ca019d4c9c1b405a579427746ccc96cab6dab7dcba5cb4fc998c/nerfstudio/images_4/frame_00179.png,444da1b4a3f1,54.1224,4.9443,59.4009,3.203500330919566,1.8029269119112923
256,50c46cf8b8b22c8d2ffdef8964b05ddbceaef312c9a9ff331d1ecebfd223f72a/nerfstudio/images_4/frame_00317.png,50c46cf8b8b22c8d2ffdef8964b05ddbceaef312c9a9ff331d1ecebfd223f72a/nerfstudio/images_4/frame_00358.png,50c46cf8b8b2,67.3072,5.0044,67.6099,10.169994676592571,3.8076449826328562
257,d8de66037bd03dd0d39d54f9978bac3318d912e30e22c21e1ada82a98ed48c53/nerfstudio/images_4/frame_00100.png,d8de66037bd03dd0d39d54f9978bac3318d912e30e22c21e1ada82a98ed48c53/nerfstudio/images_4/frame_00282.png,d8de66037bd0,67.7139,3.6375,67.9442,5.983873984608669,4.497776133628984
258,1ba74c22670ad047981441581d00f26f4a148d1010bcac7468c615adf5fa4d5d/nerfstudio/images_4/frame_00313.png,1ba74c22670ad047981441581d00f26f4a148d1010bcac7468c615adf5fa4d5d/nerfstudio/images_4/frame_00328.png,1ba74c22670a,52.9212,3.413,53.0204,4.945577796486138,14.612065527892785
259,90cb7ef95384138c2370f13a9ae1698fb1b5bdd68e8b3d01f8e53d38933a4b92/nerfstudio/images_4/frame_00007.png,90cb7ef95384138c2370f13a9ae1698fb1b5bdd68e8b3d01f8e53d38933a4b92/nerfstudio/images_4/frame_00245.png,90cb7ef95384,58.9242,15.0869,60.2171,1.7470867632417881,6.482971015312891
260,d4fbeba0168af8fddb2fc695881787aedcd62f477c7dcec9ebca7b8594bbd95b/nerfstudio/images_4/frame_00215.png,d4fbeba0168af8fddb2fc695881787aedcd62f477c7dcec9ebca7b8594bbd95b/nerfstudio/images_4/frame_00297.png,d4fbeba0168a,65.6961,3.2006,65.6952,50.714643441247496,11.4404659658037
261,387eeb925ba47af5db9ce6102aaf6b07e6d3573b7e7568dda4cef22d5ab1342f/nerfstudio/images_4/frame_00129.png,387eeb925ba47af5db9ce6102aaf6b07e6d3573b7e7568dda4cef22d5ab1342f/nerfstudio/images_4/frame_00280.png,387eeb925ba4,71.5696,28.4133,78.2201,5.455972250196208,9.347027781632303
262,b92b499c9bf92327d5f3a44c9db49bde3400dcb1cfec48d6488831e2b304d0bb/nerfstudio/images_4/frame_00238.png,b92b499c9bf92327d5f3a44c9db49bde3400dcb1cfec48d6488831e2b304d0bb/nerfstudio/images_4/frame_00291.png,b92b499c9bf9,51.0138,6.9013,51.3492,2.3841031404525266,2.528006141588539
263,90cb7ef95384138c2370f13a9ae1698fb1b5bdd68e8b3d01f8e53d38933a4b92/nerfstudio/images_4/frame_00258.png,90cb7ef95384138c2370f13a9ae1698fb1b5bdd68e8b3d01f8e53d38933a4b92/nerfstudio/images_4/frame_00323.png,90cb7ef95384,63.5336,27.2212,68.9639,0.8793302321238956,2.7155352748067054
264,9c8c0e0fadd97abf60088f667eba058ef077a71a8c0f5a4eff2782aa97f1ceb8/nerfstudio/images_4/frame_00094.png,9c8c0e0fadd97abf60088f667eba058ef077a71a8c0f5a4eff2782aa97f1ceb8/nerfstudio/images_4/frame_00386.png,9c8c0e0fadd9,57.9954,10.3675,58.9203,4.05792334067337,2.924210276915118
265,eb4cf52988f805e6fce11d1b239fa9de32eb157364cff06ebac0aa50e0a46567/nerfstudio/images_4/frame_00097.png,eb4cf52988f805e6fce11d1b239fa9de32eb157364cff06ebac0aa50e0a46567/nerfstudio/images_4/frame_00287.png,eb4cf52988f8,53.228,6.5192,53.6381,2.4784485749798155,5.399383912710194
266,85cd0e92110bcd35e826cbff16bb0e85d8117717adaf36f0698920f0fb9b2cfd/nerfstudio/images_4/frame_00139.png,85cd0e92110bcd35e826cbff16bb0e85d8117717adaf36f0698920f0fb9b2cfd/nerfstudio/images_4/frame_00271.png,85cd0e92110b,63.0737,6.4429,64.2088,7.574442261864566,2.856322198247881
267,07d9f9724ca854fae07cb4c57d7ea22bf667d5decd4058f547728922f909956b/nerfstudio/images_4/frame_00155.png,07d9f9724ca854fae07cb4c57d7ea22bf667d5decd4058f547728922f909956b/nerfstudio/images_4/frame_00277.png,07d9f9724ca8,69.8751,2.7605,72.7301,3.5566765470366346,2.853829310222723
268,2991a75d1f0fb2b7a891d424fc2459bb954b61599b52e74a056a7acfb2998b77/nerfstudio/images_4/frame_00196.png,2991a75d1f0fb2b7a891d424fc2459bb954b61599b52e74a056a7acfb2998b77/nerfstudio/images_4/frame_00236.png,2991a75d1f0f,69.928,16.0562,71.1223,1.9428724113769145,2.361397057481397
269,6d81c5ab0d480fd43d78b75ff372a8113ad38e2c03f1d69627c009883054d4c2/nerfstudio/images_4/frame_00212.png,6d81c5ab0d480fd43d78b75ff372a8113ad38e2c03f1d69627c009883054d4c2/nerfstudio/images_4/frame_00371.png,6d81c5ab0d48,50.2092,17.7361,53.6956,8.687431563926205,34.444540665919284
270,918c8dad730c3b804306c5da8486124be4aa0612e85fb825338fd350c912e1b0/nerfstudio/images_4/frame_00023.png,918c8dad730c3b804306c5da8486124be4aa0612e85fb825338fd350c912e1b0/nerfstudio/images_4/frame_00091.png,918c8dad730c,67.266,0.6727,68.9098,1.8682643532612908,0.8625545336632434
271,e78f8cebd2bd93d960bfaeac18fac0bb2524f15c44288903cd20b73e599e8a81/nerfstudio/images_4/frame_00193.png,e78f8cebd2bd93d960bfaeac18fac0bb2524f15c44288903cd20b73e599e8a81/nerfstudio/images_4/frame_00262.png,e78f8cebd2bd,63.8582,0.0659,63.4396,16.646836119547572,8.785349987576213
272,c455899acfc8816353a55fade692d19d9c2bff68c8615f852931d5754848db74/nerfstudio/images_4/frame_00057.png,c455899acfc8816353a55fade692d19d9c2bff68c8615f852931d5754848db74/nerfstudio/images_4/frame_00287.png,c455899acfc8,84.0724,9.8623,83.7976,5.038379435565504,6.402129174660218
273,4ae797d07b6d1644c9db6919c8cc8c0d28d72be45108ac7a3abf8dc21b599d83/nerfstudio/images_4/frame_00029.png,4ae797d07b6d1644c9db6919c8cc8c0d28d72be45108ac7a3abf8dc21b599d83/nerfstudio/images_4/frame_00307.png,4ae797d07b6d,58.0183,15.5977,59.8462,2.679851643759521,6.145149319131248
274,918c8dad730c3b804306c5da8486124be4aa0612e85fb825338fd350c912e1b0/nerfstudio/images_4/frame_00177.png,918c8dad730c3b804306c5da8486124be4aa0612e85fb825338fd350c912e1b0/nerfstudio/images_4/frame_00291.png,918c8dad730c,81.2275,4.6597,81.2976,6.804831465106985,5.716008595095848
275,b3bf9079b442c681749f6bd95cfb0659c6d844f2228b2f4fa4b602a0e3627b9a/nerfstudio/images_4/frame_00015.png,b3bf9079b442c681749f6bd95cfb0659c6d844f2228b2f4fa4b602a0e3627b9a/nerfstudio/images_4/frame_00226.png,b3bf9079b442,57.8947,9.4283,62.1162,11.894760175033804,11.502610082129205
276,1264931635e127fb905c8953cbc2deadd0c763e633af7fbd9405a61ca849710c/nerfstudio/images_4/frame_00059.png,1264931635e127fb905c8953cbc2deadd0c763e633af7fbd9405a61ca849710c/nerfstudio/images_4/frame_00343.png,1264931635e1,54.2868,8.6241,54.8952,3.7417154336895564,0.2797131388743874
277,ff592398657b3dfe94153332861985194a3e3c9d199c4a3a27a0ce4038e81ade/nerfstudio/images_4/frame_00082.png,ff592398657b3dfe94153332861985194a3e3c9d199c4a3a27a0ce4038e81ade/nerfstudio/images_4/frame_00258.png,ff592398657b,63.8735,10.5419,64.2867,6.906012736737369,2.2589024029597518
278,75fbbe467353cfdeb93bc1872144855576797be83a0c71c51155ee6b355d6d5e/nerfstudio/images_4/frame_00043.png,75fbbe467353cfdeb93bc1872144855576797be83a0c71c51155ee6b355d6d5e/nerfstudio/images_4/frame_00088.png,75fbbe467353,53.8801,1.5645,55.396,2.3346533422707147,0.47618650609950236
279,b92b499c9bf92327d5f3a44c9db49bde3400dcb1cfec48d6488831e2b304d0bb/nerfstudio/images_4/frame_00229.png,b92b499c9bf92327d5f3a44c9db49bde3400dcb1cfec48d6488831e2b304d0bb/nerfstudio/images_4/frame_00299.png,b92b499c9bf9,54.0938,3.5569,54.2489,3.953267873563117,3.8906635360153934
280,ed16328235c610f15405ff08711eaf15d88a0503884f3a9ccb5a0ee69cb4acb5/nerfstudio/images_4/frame_00019.png,ed16328235c610f15405ff08711eaf15d88a0503884f3a9ccb5a0ee69cb4acb5/nerfstudio/images_4/frame_00138.png,ed16328235c6,86.4327,2.7076,89.6182,3.6067156943743353,5.164669882970171
281,3bb894d1933f3081134ad2d40e54de5f0636bd8b502b0a8561873bb63b0dce85/nerfstudio/images_4/frame_00233.png,3bb894d1933f3081134ad2d40e54de5f0636bd8b502b0a8561873bb63b0dce85/nerfstudio/images_4/frame_00326.png,3bb894d1933f,55.6684,1.5571,55.6618,11.057798364889658,5.904829558674265
282,a401469cb0fa576b93e836a4a6d712394f1a55a0a53a42250286980bd078e669/nerfstudio/images_4/frame_00068.png,a401469cb0fa576b93e836a4a6d712394f1a55a0a53a42250286980bd078e669/nerfstudio/images_4/frame_00090.png,a401469cb0fa,53.6553,0.5556,54.2208,0.6941661562260131,6.420472947016147
283,565553aa894be621e8b4773cac288e60ad0c2cf7edb621be62b348c9a0f78380/nerfstudio/images_4/frame_00229.png,565553aa894be621e8b4773cac288e60ad0c2cf7edb621be62b348c9a0f78380/nerfstudio/images_4/frame_00283.png,565553aa894b,59.9593,9.4928,61.4238,11.40682393455956,8.317005338391612
284,c455899acfc8816353a55fade692d19d9c2bff68c8615f852931d5754848db74/nerfstudio/images_4/frame_00016.png,c455899acfc8816353a55fade692d19d9c2bff68c8615f852931d5754848db74/nerfstudio/images_4/frame_00108.png,c455899acfc8,87.6219,22.5436,92.7668,92.76683043711336,180.0
285,ddfdcfdf02d53dd89a055cd9e1ed30272ab3f57c7560ac2c3761bb01d76a7882/nerfstudio/images_4/frame_00007.png,ddfdcfdf02d53dd89a055cd9e1ed30272ab3f57c7560ac2c3761bb01d76a7882/nerfstudio/images_4/frame_00112.png,ddfdcfdf02d5,70.652,4.84,72.5863,1.8854053178133015,1.8722728113390954
286,85cd0e92110bcd35e826cbff16bb0e85d8117717adaf36f0698920f0fb9b2cfd/nerfstudio/images_4/frame_00005.png,85cd0e92110bcd35e826cbff16bb0e85d8117717adaf36f0698920f0fb9b2cfd/nerfstudio/images_4/frame_00061.png,85cd0e92110b,57.4507,3.8682,58.5318,4.2759645289671795,1.6558825596810978
287,b6d1134cb03c855d246f916beaa2d3d01290cf47937a5176011ff39b850ec615/nerfstudio/images_4/frame_00112.png,b6d1134cb03c855d246f916beaa2d3d01290cf47937a5176011ff39b850ec615/nerfstudio/images_4/frame_00289.png,b6d1134cb03c,80.4481,7.5192,85.3952,16.349258502789926,1.6869961692315851
288,ec305787b70029b782c71c1bf296c3885c7c22619e5661bd40085533ddfee5e4/nerfstudio/images_4/frame_00069.png,ec305787b70029b782c71c1bf296c3885c7c22619e5661bd40085533ddfee5e4/nerfstudio/images_4/frame_00344.png,ec305787b700,71.4428,3.7912,71.5699,0.7247614905709839,5.590964499446913
289,b6d1134cb03c855d246f916beaa2d3d01290cf47937a5176011ff39b850ec615/nerfstudio/images_4/frame_00085.png,b6d1134cb03c855d246f916beaa2d3d01290cf47937a5176011ff39b850ec615/nerfstudio/images_4/frame_00328.png,b6d1134cb03c,53.0319,3.9191,55.3367,55.33667644897878,180.0
290,183dd248f6a86e07c5adf9de8ee2d0abe45b1216331c03678e89634c2e9b1c7f/nerfstudio/images_4/frame_00088.png,183dd248f6a86e07c5adf9de8ee2d0abe45b1216331c03678e89634c2e9b1c7f/nerfstudio/images_4/frame_00124.png,183dd248f6a8,75.6573,4.8208,75.8803,7.593312321362501,8.768691327394535
291,165f5af8bfe32f70595a1c9393a6e442acf7af019998275144f605b89a306557/nerfstudio/images_4/frame_00163.png,165f5af8bfe32f70595a1c9393a6e442acf7af019998275144f605b89a306557/nerfstudio/images_4/frame_00251.png,165f5af8bfe3,87.8341,12.3799,91.808,12.253175906081287,4.334975095236948
292,ff592398657b3dfe94153332861985194a3e3c9d199c4a3a27a0ce4038e81ade/nerfstudio/images_4/frame_00189.png,ff592398657b3dfe94153332861985194a3e3c9d199c4a3a27a0ce4038e81ade/nerfstudio/images_4/frame_00368.png,ff592398657b,56.9303,7.3463,57.5869,4.002116303906983,1.6675813236841623
293,457e9a1ae777b0c72be723aaeec971b39cc6d5d413d922f981ec9785395f7ca9/nerfstudio/images_4/frame_00163.png,457e9a1ae777b0c72be723aaeec971b39cc6d5d413d922f981ec9785395f7ca9/nerfstudio/images_4/frame_00209.png,457e9a1ae777,66.9714,14.0247,69.5161,1.0542451814130338,1.7232679877454447
294,7705a2edd022de9da3f8cead677287645986e982d9247a21e1992859a59f8335/nerfstudio/images_4/frame_00057.png,7705a2edd022de9da3f8cead677287645986e982d9247a21e1992859a59f8335/nerfstudio/images_4/frame_00270.png,7705a2edd022,89.331,8.2271,89.7505,1.8607818736692627,1.0359510276353419
295,91afb9910b042f7185c2b8e4b6b24b5785dae4542617b3f8005b5492f6d123f7/nerfstudio/images_4/frame_00134.png,91afb9910b042f7185c2b8e4b6b24b5785dae4542617b3f8005b5492f6d123f7/nerfstudio/images_4/frame_00281.png,91afb9910b04,59.3387,8.8153,60.8169,1.4298560705588252,1.2059456483951951
296,5f0041e53d59d67c3ca25db97b269db183a532c4566a6bc46ca0e69cfa4234ad/nerfstudio/images_4/frame_00021.png,5f0041e53d59d67c3ca25db97b269db183a532c4566a6bc46ca0e69cfa4234ad/nerfstudio/images_4/frame_00147.png,5f0041e53d59,62.6006,4.5287,64.256,1.3259826264632164,1.5522623563251083
297,dac9796dd69e1c25277e29d7e30af4f21e3b575d62a0a208c2b3d1211e2d5d77/nerfstudio/images_4/frame_00081.png,dac9796dd69e1c25277e29d7e30af4f21e3b575d62a0a208c2b3d1211e2d5d77/nerfstudio/images_4/frame_00121.png,dac9796dd69e,54.4163,0.2956,54.7069,0.5493448248010185,0.386609726492272
298,56452d9cd9e2e034764132a57058517ab085e1352f9664d2d1e10e98741334fc/nerfstudio/images_4/frame_00063.png,56452d9cd9e2e034764132a57058517ab085e1352f9664d2d1e10e98741334fc/nerfstudio/images_4/frame_00197.png,56452d9cd9e2,52.9236,6.7434,57.5764,2.752659648210876,3.4858848548152346
299,918c8dad730c3b804306c5da8486124be4aa0612e85fb825338fd350c912e1b0/nerfstudio/images_4/frame_00105.png,918c8dad730c3b804306c5da8486124be4aa0612e85fb825338fd350c912e1b0/nerfstudio/images_4/frame_00157.png,918c8dad730c,65.6088,7.2294,67.243,4.860827583074976,1.6181378707837186
