pair_idx,rel_a,rel_b,scene,yaw_diff_deg,pitch_diff_deg,rot_deg,rot_err_deg,trans_dir_err_deg
259,cbd44beb04f9c98f2d2c5affff89a6e0a72c25f1aa0c6f660fbd9e4d26702f8b/colmap/images/frame_00200.png,cbd44beb04f9c98f2d2c5affff89a6e0a72c25f1aa0c6f660fbd9e4d26702f8b/colmap/images/frame_00299.png,cbd44beb04f9,83.6569,10.6293,86.6012,4.3013989512481325,1.6017014572147465
260,9c8c0e0fadd97abf60088f667eba058ef077a71a8c0f5a4eff2782aa97f1ceb8/colmap/images/frame_00145.png,9c8c0e0fadd97abf60088f667eba058ef077a71a8c0f5a4eff2782aa97f1ceb8/colmap/images/frame_00388.png,9c8c0e0fadd9,85.0817,20.4553,87.2599,8.16263504988445,7.4764725964602965
261,cbd44beb04f9c98f2d2c5affff89a6e0a72c25f1aa0c6f660fbd9e4d26702f8b/colmap/images/frame_00058.png,cbd44beb04f9c98f2d2c5affff89a6e0a72c25f1aa0c6f660fbd9e4d26702f8b/colmap/images/frame_00142.png,cbd44beb04f9,79.8779,6.5816,81.973,2.4869898526168854,0.7361331078495498
262,ba55c875d20c34ee85ffc72264c4d77710852e5fb7d9ce4b9c26a8442850e98f/colmap/images/frame_00260.png,ba55c875d20c34ee85ffc72264c4d77710852e5fb7d9ce4b9c26a8442850e98f/colmap/images/frame_00342.png,ba55c875d20c,75.536,9.466,76.455,8.180100854338393,1.4512546729448847
263,cd9c981eeb4a9091547af19181b382698e9d9eee0a838c7c9783a8a268af6aee/colmap/images/frame_00055.png,cd9c981eeb4a9091547af19181b382698e9d9eee0a838c7c9783a8a268af6aee/colmap/images/frame_00153.png,cd9c981eeb4a,55.116,0.2855,57.2483,11.374110638903126,7.2698966852889955
264,dac9796dd69e1c25277e29d7e30af4f21e3b575d62a0a208c2b3d1211e2d5d77/colmap/images/frame_00159.png,dac9796dd69e1c25277e29d7e30af4f21e3b575d62a0a208c2b3d1211e2d5d77/colmap/images/frame_00249.png,dac9796dd69e,88.5396,23.0974,91.9837,91.98372070451205,180.0
265,cbd44beb04f9c98f2d2c5affff89a6e0a72c25f1aa0c6f660fbd9e4d26702f8b/colmap/images/frame_00169.png,cbd44beb04f9c98f2d2c5affff89a6e0a72c25f1aa0c6f660fbd9e4d26702f8b/colmap/images/frame_00269.png,cbd44beb04f9,67.051,15.2438,72.2106,3.0903301467797677,1.595624226130888
266,cd9c981eeb4a9091547af19181b382698e9d9eee0a838c7c9783a8a268af6aee/colmap/images/frame_00027.png,cd9c981eeb4a9091547af19181b382698e9d9eee0a838c7c9783a8a268af6aee/colmap/images/frame_00126.png,cd9c981eeb4a,60.5865,1.324,61.4648,9.079687611443292,10.496943494786654
267,e8ce51b6abfe05bf8dca47e29c8be6c1e6de27a8c9fece7a121400b931b2ca0f/colmap/images/frame_00171.png,e8ce51b6abfe05bf8dca47e29c8be6c1e6de27a8c9fece7a121400b931b2ca0f/colmap/images/frame_00365.png,e8ce51b6abfe,53.4973,1.4264,55.4099,0.8343704224844509,0.7371749609889549
268,ba55c875d20c34ee85ffc72264c4d77710852e5fb7d9ce4b9c26a8442850e98f/colmap/images/frame_00239.png,ba55c875d20c34ee85ffc72264c4d77710852e5fb7d9ce4b9c26a8442850e98f/colmap/images/frame_00342.png,ba55c875d20c,85.6548,8.1106,86.4739,8.689556575007558,3.498269907647053
269,cbd44beb04f9c98f2d2c5affff89a6e0a72c25f1aa0c6f660fbd9e4d26702f8b/colmap/images/frame_00172.png,cbd44beb04f9c98f2d2c5affff89a6e0a72c25f1aa0c6f660fbd9e4d26702f8b/colmap/images/frame_00243.png,cbd44beb04f9,54.9896,13.7486,60.4033,1.0380535658336763,0.8914147365458167
270,cbd44beb04f9c98f2d2c5affff89a6e0a72c25f1aa0c6f660fbd9e4d26702f8b/colmap/images/frame_00121.png,cbd44beb04f9c98f2d2c5affff89a6e0a72c25f1aa0c6f660fbd9e4d26702f8b/colmap/images/frame_00298.png,cbd44beb04f9,71.584,8.6447,75.1351,1.6402714382740082,1.931856591200041
271,9c8c0e0fadd97abf60088f667eba058ef077a71a8c0f5a4eff2782aa97f1ceb8/colmap/images/frame_00159.png,9c8c0e0fadd97abf60088f667eba058ef077a71a8c0f5a4eff2782aa97f1ceb8/colmap/images/frame_00264.png,9c8c0e0fadd9,56.6693,13.1225,55.3483,4.51866745844409,3.7207985478394536
272,cbd44beb04f9c98f2d2c5affff89a6e0a72c25f1aa0c6f660fbd9e4d26702f8b/colmap/images/frame_00237.png,cbd44beb04f9c98f2d2c5affff89a6e0a72c25f1aa0c6f660fbd9e4d26702f8b/colmap/images/frame_00312.png,cbd44beb04f9,57.5632,1.6551,57.7644,2.5822080212115925,4.006705053471565
273,5f0041e53d59d67c3ca25db97b269db183a532c4566a6bc46ca0e69cfa4234ad/colmap/images/frame_00147.png,5f0041e53d59d67c3ca25db97b269db183a532c4566a6bc46ca0e69cfa4234ad/colmap/images/frame_00317.png,5f0041e53d59,79.0761,1.89,79.6933,2.2771010888366,2.1003745069969497
274,800cf88687a79c232700454c2f5a402e771bc7157037a17b0ce93da365b25575/colmap/images/frame_00112.png,800cf88687a79c232700454c2f5a402e771bc7157037a17b0ce93da365b25575/colmap/images/frame_00208.png,800cf88687a7,72.7621,2.1193,75.0256,5.543302904474229,1.7852155683344957
275,800cf88687a79c232700454c2f5a402e771bc7157037a17b0ce93da365b25575/colmap/images/frame_00092.png,800cf88687a79c232700454c2f5a402e771bc7157037a17b0ce93da365b25575/colmap/images/frame_00214.png,800cf88687a7,56.4693,9.5076,59.3299,2.341234295544803,2.2575011216310212
276,e8ce51b6abfe05bf8dca47e29c8be6c1e6de27a8c9fece7a121400b931b2ca0f/colmap/images/frame_00101.png,e8ce51b6abfe05bf8dca47e29c8be6c1e6de27a8c9fece7a121400b931b2ca0f/colmap/images/frame_00274.png,e8ce51b6abfe,52.7951,12.5338,57.846,1.6052186437117195,0.570130107080792
277,800cf88687a79c232700454c2f5a402e771bc7157037a17b0ce93da365b25575/colmap/images/frame_00077.png,800cf88687a79c232700454c2f5a402e771bc7157037a17b0ce93da365b25575/colmap/images/frame_00295.png,800cf88687a7,62.3753,8.6567,63.9908,1.3078008065446856,0.9824698256537572
278,cc08c0bdc34ddd2867705d0b17a86ec2a9d7c7926ce99070ed1fdc66a812de07/colmap/images/frame_00156.png,cc08c0bdc34ddd2867705d0b17a86ec2a9d7c7926ce99070ed1fdc66a812de07/colmap/images/frame_00300.png,cc08c0bdc34d,70.1377,6.7811,71.4963,11.356915527692697,6.42232724786889
279,cc08c0bdc34ddd2867705d0b17a86ec2a9d7c7926ce99070ed1fdc66a812de07/colmap/images/frame_00055.png,cc08c0bdc34ddd2867705d0b17a86ec2a9d7c7926ce99070ed1fdc66a812de07/colmap/images/frame_00150.png,cc08c0bdc34d,61.101,1.2678,62.3007,10.529289634960065,3.2536600420600146
280,cd9c981eeb4a9091547af19181b382698e9d9eee0a838c7c9783a8a268af6aee/colmap/images/frame_00008.png,cd9c981eeb4a9091547af19181b382698e9d9eee0a838c7c9783a8a268af6aee/colmap/images/frame_00119.png,cd9c981eeb4a,63.9965,7.3919,65.9048,9.996653224043195,11.124930571261748
281,ba55c875d20c34ee85ffc72264c4d77710852e5fb7d9ce4b9c26a8442850e98f/colmap/images/frame_00228.png,ba55c875d20c34ee85ffc72264c4d77710852e5fb7d9ce4b9c26a8442850e98f/colmap/images/frame_00323.png,ba55c875d20c,87.0994,10.5275,88.2218,6.172596148255058,2.0598628965033257
282,9c8c0e0fadd97abf60088f667eba058ef077a71a8c0f5a4eff2782aa97f1ceb8/colmap/images/frame_00036.png,9c8c0e0fadd97abf60088f667eba058ef077a71a8c0f5a4eff2782aa97f1ceb8/colmap/images/frame_00235.png,9c8c0e0fadd9,57.6527,5.4829,57.5351,6.3466431270428725,1.2920551027770182
283,ba55c875d20c34ee85ffc72264c4d77710852e5fb7d9ce4b9c26a8442850e98f/colmap/images/frame_00076.png,ba55c875d20c34ee85ffc72264c4d77710852e5fb7d9ce4b9c26a8442850e98f/colmap/images/frame_00203.png,ba55c875d20c,51.3911,0.9145,51.5953,8.652361740176506,5.139363184911179
284,800cf88687a79c232700454c2f5a402e771bc7157037a17b0ce93da365b25575/colmap/images/frame_00119.png,800cf88687a79c232700454c2f5a402e771bc7157037a17b0ce93da365b25575/colmap/images/frame_00259.png,800cf88687a7,64.517,15.9986,69.3727,3.8848718430911098,1.1552939900639465
285,800cf88687a79c232700454c2f5a402e771bc7157037a17b0ce93da365b25575/colmap/images/frame_00002.png,800cf88687a79c232700454c2f5a402e771bc7157037a17b0ce93da365b25575/colmap/images/frame_00055.png,800cf88687a7,59.7033,1.2861,61.051,2.7410364517097143,0.36803801576787076
286,cbd44beb04f9c98f2d2c5affff89a6e0a72c25f1aa0c6f660fbd9e4d26702f8b/colmap/images/frame_00043.png,cbd44beb04f9c98f2d2c5affff89a6e0a72c25f1aa0c6f660fbd9e4d26702f8b/colmap/images/frame_00241.png,cbd44beb04f9,52.7373,11.823,53.8217,3.9003514783974285,0.26431496949828825
287,dafa9c7cbda9d1ddaa8a2b51fc8c54f4eb44161f5e5c53685dc744580ca77751/colmap/images/frame_00234.png,dafa9c7cbda9d1ddaa8a2b51fc8c54f4eb44161f5e5c53685dc744580ca77751/colmap/images/frame_00281.png,dafa9c7cbda9,88.1184,2.2028,88.1601,88.16008566843898,180.0
288,9c8c0e0fadd97abf60088f667eba058ef077a71a8c0f5a4eff2782aa97f1ceb8/colmap/images/frame_00020.png,9c8c0e0fadd97abf60088f667eba058ef077a71a8c0f5a4eff2782aa97f1ceb8/colmap/images/frame_00395.png,9c8c0e0fadd9,75.2443,11.4817,75.2806,4.857616028120686,3.6452780535469858
289,800cf88687a79c232700454c2f5a402e771bc7157037a17b0ce93da365b25575/colmap/images/frame_00051.png,800cf88687a79c232700454c2f5a402e771bc7157037a17b0ce93da365b25575/colmap/images/frame_00189.png,800cf88687a7,57.9326,1.3815,59.1465,3.153106332849975,1.506453921762347
290,800cf88687a79c232700454c2f5a402e771bc7157037a17b0ce93da365b25575/colmap/images/frame_00122.png,800cf88687a79c232700454c2f5a402e771bc7157037a17b0ce93da365b25575/colmap/images/frame_00267.png,800cf88687a7,59.996,18.6858,66.762,2.992028542997319,3.880473731880725
291,5c3af581028068a3c402c7cbe16ecf9471ddf2897c34ab634b7b1b6cf81aba00/colmap/images/frame_00184.png,5c3af581028068a3c402c7cbe16ecf9471ddf2897c34ab634b7b1b6cf81aba00/colmap/images/frame_00307.png,5c3af5810280,51.1026,5.3455,51.6329,2.537441627245168,0.5121065768658455
292,800cf88687a79c232700454c2f5a402e771bc7157037a17b0ce93da365b25575/colmap/images/frame_00065.png,800cf88687a79c232700454c2f5a402e771bc7157037a17b0ce93da365b25575/colmap/images/frame_00196.png,800cf88687a7,72.0818,2.558,74.0377,2.3046439550660844,1.172003936303915
293,cd9c981eeb4a9091547af19181b382698e9d9eee0a838c7c9783a8a268af6aee/colmap/images/frame_00107.png,cd9c981eeb4a9091547af19181b382698e9d9eee0a838c7c9783a8a268af6aee/colmap/images/frame_00223.png,cd9c981eeb4a,75.6221,2.8495,76.293,8.991535031291924,1.5966981516351506
294,cc08c0bdc34ddd2867705d0b17a86ec2a9d7c7926ce99070ed1fdc66a812de07/colmap/images/frame_00056.png,cc08c0bdc34ddd2867705d0b17a86ec2a9d7c7926ce99070ed1fdc66a812de07/colmap/images/frame_00155.png,cc08c0bdc34d,62.4922,2.7109,63.5955,11.57516418865463,4.912492833212758
295,cd9c981eeb4a9091547af19181b382698e9d9eee0a838c7c9783a8a268af6aee/colmap/images/frame_00164.png,cd9c981eeb4a9091547af19181b382698e9d9eee0a838c7c9783a8a268af6aee/colmap/images/frame_00290.png,cd9c981eeb4a,76.0275,32.2092,85.7043,173.17252660462162,153.63779944714727
296,5f0041e53d59d67c3ca25db97b269db183a532c4566a6bc46ca0e69cfa4234ad/colmap/images/frame_00034.png,5f0041e53d59d67c3ca25db97b269db183a532c4566a6bc46ca0e69cfa4234ad/colmap/images/frame_00166.png,5f0041e53d59,50.9092,2.4278,51.8999,4.230037871006056,3.2189186519722672
297,cbd44beb04f9c98f2d2c5affff89a6e0a72c25f1aa0c6f660fbd9e4d26702f8b/colmap/images/frame_00154.png,cbd44beb04f9c98f2d2c5affff89a6e0a72c25f1aa0c6f660fbd9e4d26702f8b/colmap/images/frame_00256.png,cbd44beb04f9,63.3763,14.6657,68.5604,3.306846337154971,2.292014218463918
298,9c8c0e0fadd97abf60088f667eba058ef077a71a8c0f5a4eff2782aa97f1ceb8/colmap/images/frame_00097.png,9c8c0e0fadd97abf60088f667eba058ef077a71a8c0f5a4eff2782aa97f1ceb8/colmap/images/frame_00211.png,9c8c0e0fadd9,73.1733,15.7462,74.9647,5.339284069397519,3.0576062843316447
299,dafa9c7cbda9d1ddaa8a2b51fc8c54f4eb44161f5e5c53685dc744580ca77751/colmap/images/frame_00105.png,dafa9c7cbda9d1ddaa8a2b51fc8c54f4eb44161f5e5c53685dc744580ca77751/colmap/images/frame_00214.png,dafa9c7cbda9,64.275,23.0023,68.0535,68.05349455008928,180.0
