pair_idx,pair_source,scene_name,sequence_name,sequence_b,split_a,split_b,rel_a,rel_b,yaw_diff_deg,pitch_diff_deg,geodesic_rot_deg,baseline,frame_idx_a,frame_idx_b,overlap_amount,metadata_scene,pose_source,quat_convention
1729,selp_metadata,StMarysChurch,seq10,seq2,,,StMarysChurch/seq10/frame00023.png,StMarysChurch/seq2/frame00059.png,3.948540,1.237235,4.187830,,,,large,StMarysChurch,selp_npy_quaternion,w2c
356,selp_metadata,OldHospital,seq9,seq8,,,OldHospital/seq9/frame00076.png,OldHospital/seq8/frame00015.png,3.946885,15.604257,17.519517,,,,large,OldHospital,selp_npy_quaternion,w2c
173,selp_metadata,KingsCollege,seq6,seq6,,,KingsCollege/seq6/frame00243.png,KingsCollege/seq6/frame00244.png,3.937476,0.957710,4.188360,,,,large,KingsCollege,selp_npy_quaternion,w2c
2259,selp_metadata,StMarysChurch,seq2,seq4,,,StMarysChurch/seq2/frame00271.png,StMarysChurch/seq4/frame00291.png,3.935973,17.208785,17.667913,,,,large,StMarysChurch,selp_npy_quaternion,w2c
375,selp_metadata,OldHospital,seq5,seq1,,,OldHospital/seq5/frame00022.png,OldHospital/seq1/frame00271.png,3.931594,22.649203,23.751869,,,,small,OldHospital,selp_npy_quaternion,w2c
2419,selp_metadata,StMarysChurch,seq3,seq3,,,StMarysChurch/seq3/frame00035.png,StMarysChurch/seq3/frame00041.png,3.929533,35.842054,36.050769,,,,small,StMarysChurch,selp_npy_quaternion,w2c
1736,selp_metadata,StMarysChurch,seq3,seq2,,,StMarysChurch/seq3/frame00021.png,StMarysChurch/seq2/frame00346.png,3.913602,18.755415,19.362509,,,,small,StMarysChurch,selp_npy_quaternion,w2c
1963,selp_metadata,KingsCollege,seq6,seq6,,,KingsCollege/seq6/frame00010.png,KingsCollege/seq6/frame00009.png,3.911719,2.039214,4.422199,,,,large,KingsCollege,selp_npy_quaternion,w2c
653,selp_metadata,ShopFacade,seq2,seq2,,,ShopFacade/seq2/frame00172.png,ShopFacade/seq2/frame00173.png,3.911200,0.184769,4.222329,,,,large,ShopFacade,selp_npy_quaternion,w2c
2474,selp_metadata,StMarysChurch,seq3,seq3,,,StMarysChurch/seq3/frame00016.png,StMarysChurch/seq3/frame00015.png,3.898434,4.277868,5.873974,,,,large,StMarysChurch,selp_npy_quaternion,w2c
2229,selp_metadata,GreatCourt,seq2,seq2,,,GreatCourt/seq2/frame00233.png,GreatCourt/seq2/frame00232.png,3.896591,1.384865,4.682509,,,,large,GreatCourt,selp_npy_quaternion,w2c
2370,selp_metadata,GreatCourt,seq2,seq3,,,GreatCourt/seq2/frame00025.png,GreatCourt/seq3/frame00334.png,3.890800,0.558706,6.829465,,,,large,GreatCourt,selp_npy_quaternion,w2c
4748,selp_metadata,Street,img,img,,,Street/img/image2_001706.png,Street/img/image2_001707.png,3.883249,0.521751,5.199956,,,,large,Street,selp_npy_quaternion,w2c
2383,selp_metadata,KingsCollege,seq6,seq4,,,KingsCollege/seq6/frame00216.png,KingsCollege/seq4/frame00448.png,3.874094,8.012320,11.342759,,,,large,KingsCollege,selp_npy_quaternion,w2c
302,selp_metadata,StMarysChurch,seq2,seq2,,,StMarysChurch/seq2/frame00003.png,StMarysChurch/seq2/frame00005.png,3.872305,3.102003,6.767090,,,,large,StMarysChurch,selp_npy_quaternion,w2c
2336,selp_metadata,StMarysChurch,seq13,seq3,,,StMarysChurch/seq13/frame00304.png,StMarysChurch/seq3/frame00076.png,3.869741,21.323883,22.174080,,,,small,StMarysChurch,selp_npy_quaternion,w2c
1525,selp_metadata,StMarysChurch,seq10,seq10,,,StMarysChurch/seq10/frame00030.png,StMarysChurch/seq10/frame00031.png,3.859308,1.609495,4.195872,,,,large,StMarysChurch,selp_npy_quaternion,w2c
1119,selp_metadata,OldHospital,seq1,seq8,,,OldHospital/seq1/frame00023.png,OldHospital/seq8/frame00016.png,3.853509,8.900706,10.167588,,,,large,OldHospital,selp_npy_quaternion,w2c
1372,selp_metadata,KingsCollege,seq7,seq3,,,KingsCollege/seq7/frame00032.png,KingsCollege/seq3/frame00024.png,3.850056,4.514741,6.677667,,,,large,KingsCollege,selp_npy_quaternion,w2c
88,selp_metadata,OldHospital,seq3,seq6,,,OldHospital/seq3/frame00040.png,OldHospital/seq6/frame00077.png,3.846806,0.025467,5.727669,,,,large,OldHospital,selp_npy_quaternion,w2c
600,selp_metadata,GreatCourt,seq4,seq1,,,GreatCourt/seq4/frame00116.png,GreatCourt/seq1/frame00153.png,3.845759,3.487906,5.438312,,,,large,GreatCourt,selp_npy_quaternion,w2c
1449,selp_metadata,StMarysChurch,seq13,seq4,,,StMarysChurch/seq13/frame00277.png,StMarysChurch/seq4/frame00296.png,3.844630,15.263675,17.047027,,,,large,StMarysChurch,selp_npy_quaternion,w2c
998,selp_metadata,KingsCollege,seq6,seq1,,,KingsCollege/seq6/frame00179.png,KingsCollege/seq1/frame00077.png,3.840980,13.552505,18.959443,,,,large,KingsCollege,selp_npy_quaternion,w2c
2598,selp_metadata,StMarysChurch,seq3,seq4,,,StMarysChurch/seq3/frame00019.png,StMarysChurch/seq4/frame00048.png,3.824141,14.085096,14.661049,,,,large,StMarysChurch,selp_npy_quaternion,w2c
1665,selp_metadata,OldHospital,seq6,seq2,,,OldHospital/seq6/frame00069.png,OldHospital/seq2/frame00064.png,3.821435,2.490440,4.675366,,,,large,OldHospital,selp_npy_quaternion,w2c
1482,selp_metadata,ShopFacade,seq2,seq2,,,ShopFacade/seq2/frame00057.png,ShopFacade/seq2/frame00058.png,3.820564,0.037441,3.912711,,,,large,ShopFacade,selp_npy_quaternion,w2c
2039,selp_metadata,GreatCourt,seq2,seq2,,,GreatCourt/seq2/frame00106.png,GreatCourt/seq2/frame00105.png,3.816975,4.220807,5.864180,,,,large,GreatCourt,selp_npy_quaternion,w2c
342,selp_metadata,StMarysChurch,seq4,seq4,,,StMarysChurch/seq4/frame00051.png,StMarysChurch/seq4/frame00050.png,3.808131,0.006741,3.957987,,,,large,StMarysChurch,selp_npy_quaternion,w2c
683,selp_metadata,StMarysChurch,seq13,seq13,,,StMarysChurch/seq13/frame00105.png,StMarysChurch/seq13/frame00104.png,3.804911,0.226134,4.098494,,,,large,StMarysChurch,selp_npy_quaternion,w2c
1725,selp_metadata,GreatCourt,seq3,seq3,,,GreatCourt/seq3/frame00089.png,GreatCourt/seq3/frame00088.png,3.802020,1.621571,5.815478,,,,large,GreatCourt,selp_npy_quaternion,w2c
1514,selp_metadata,KingsCollege,seq1,seq1,,,KingsCollege/seq1/frame00103.png,KingsCollege/seq1/frame00102.png,3.793335,3.230090,5.305029,,,,large,KingsCollege,selp_npy_quaternion,w2c
179,selp_metadata,StMarysChurch,seq7,seq7,,,StMarysChurch/seq7/frame00005.png,StMarysChurch/seq7/frame00003.png,3.789563,2.419308,4.662110,,,,large,StMarysChurch,selp_npy_quaternion,w2c
182,selp_metadata,StMarysChurch,seq1,seq13,,,StMarysChurch/seq1/frame00035.png,StMarysChurch/seq13/frame00101.png,3.783027,16.301215,16.865202,,,,large,StMarysChurch,selp_npy_quaternion,w2c
3082,selp_metadata,GreatCourt,seq1,seq3,,,GreatCourt/seq1/frame00153.png,GreatCourt/seq3/frame00285.png,3.779890,3.381022,5.581870,,,,large,GreatCourt,selp_npy_quaternion,w2c
3146,selp_metadata,GreatCourt,seq1,seq1,,,GreatCourt/seq1/frame00544.png,GreatCourt/seq1/frame00545.png,3.773887,1.158300,4.322045,,,,large,GreatCourt,selp_npy_quaternion,w2c
3739,selp_metadata,Street,img,img,,,Street/img/image2_000949.png,Street/img/image2_000948.png,3.760766,1.182944,4.210909,,,,large,Street,selp_npy_quaternion,w2c
2052,selp_metadata,ShopFacade,seq2,seq2,,,ShopFacade/seq2/frame00135.png,ShopFacade/seq2/frame00136.png,3.755113,1.215979,3.960183,,,,large,ShopFacade,selp_npy_quaternion,w2c
277,selp_metadata,KingsCollege,seq3,seq3,,,KingsCollege/seq3/frame00051.png,KingsCollege/seq3/frame00052.png,3.747695,3.399488,5.187794,,,,large,KingsCollege,selp_npy_quaternion,w2c
343,selp_metadata,StMarysChurch,seq2,seq2,,,StMarysChurch/seq2/frame00350.png,StMarysChurch/seq2/frame00349.png,3.746878,0.968542,3.879068,,,,large,StMarysChurch,selp_npy_quaternion,w2c
3151,selp_metadata,Street,img,img,,,Street/img/image2_000878.png,Street/img/image2_000879.png,3.744906,2.069024,4.363085,,,,large,Street,selp_npy_quaternion,w2c
993,selp_metadata,OldHospital,seq5,seq1,,,OldHospital/seq5/frame00020.png,OldHospital/seq1/frame00117.png,3.743597,9.638178,10.940990,,,,large,OldHospital,selp_npy_quaternion,w2c
3658,selp_metadata,Street,img,img,,,Street/img/image2_000814.png,Street/img/image2_000815.png,3.739309,0.234362,3.937016,,,,large,Street,selp_npy_quaternion,w2c
1399,selp_metadata,OldHospital,seq5,seq5,,,OldHospital/seq5/frame00002.png,OldHospital/seq5/frame00005.png,3.736066,6.679867,11.758112,,,,large,OldHospital,selp_npy_quaternion,w2c
1150,selp_metadata,OldHospital,seq2,seq5,,,OldHospital/seq2/frame00048.png,OldHospital/seq5/frame00063.png,3.735425,9.589244,10.397888,,,,large,OldHospital,selp_npy_quaternion,w2c
1784,selp_metadata,ShopFacade,seq2,seq2,,,ShopFacade/seq2/frame00136.png,ShopFacade/seq2/frame00137.png,3.729753,1.214782,5.442553,,,,large,ShopFacade,selp_npy_quaternion,w2c
3014,selp_metadata,Street,img,img,,,Street/img/image2_001149.png,Street/img/image2_001148.png,3.729040,0.401889,4.539998,,,,large,Street,selp_npy_quaternion,w2c
4861,selp_metadata,Street,img,img,,,Street/img/image1_000260.png,Street/img/image1_000259.png,3.724320,0.568205,4.284159,,,,large,Street,selp_npy_quaternion,w2c
2615,selp_metadata,GreatCourt,seq2,seq2,,,GreatCourt/seq2/frame00086.png,GreatCourt/seq2/frame00085.png,3.703379,0.820767,3.955040,,,,large,GreatCourt,selp_npy_quaternion,w2c
1629,selp_metadata,KingsCollege,seq4,seq4,,,KingsCollege/seq4/frame00273.png,KingsCollege/seq4/frame00286.png,3.702239,8.017397,11.867604,,,,large,KingsCollege,selp_npy_quaternion,w2c
2733,selp_metadata,KingsCollege,seq6,seq4,,,KingsCollege/seq6/frame00003.png,KingsCollege/seq4/frame00012.png,3.701823,0.974217,3.906280,,,,large,KingsCollege,selp_npy_quaternion,w2c
1866,selp_metadata,GreatCourt,seq5,seq5,,,GreatCourt/seq5/frame00560.png,GreatCourt/seq5/frame00559.png,3.696869,0.410587,3.846683,,,,large,GreatCourt,selp_npy_quaternion,w2c
1930,selp_metadata,OldHospital,seq2,seq2,,,OldHospital/seq2/frame00097.png,OldHospital/seq2/frame00096.png,3.693214,3.808122,5.429754,,,,large,OldHospital,selp_npy_quaternion,w2c
3066,selp_metadata,ShopFacade,seq2,seq2,,,ShopFacade/seq2/frame00008.png,ShopFacade/seq2/frame00007.png,3.688604,2.464380,4.530853,,,,large,ShopFacade,selp_npy_quaternion,w2c
2000,selp_metadata,KingsCollege,seq1,seq3,,,KingsCollege/seq1/frame00038.png,KingsCollege/seq3/frame00011.png,3.666055,1.986554,4.340938,,,,large,KingsCollege,selp_npy_quaternion,w2c
1095,selp_metadata,StMarysChurch,seq9,seq9,,,StMarysChurch/seq9/frame00047.png,StMarysChurch/seq9/frame00048.png,3.656553,0.461314,3.696087,,,,large,StMarysChurch,selp_npy_quaternion,w2c
218,selp_metadata,StMarysChurch,seq4,seq4,,,StMarysChurch/seq4/frame00267.png,StMarysChurch/seq4/frame00268.png,3.643059,0.224513,3.816379,,,,large,StMarysChurch,selp_npy_quaternion,w2c
1121,selp_metadata,GreatCourt,seq1,seq1,,,GreatCourt/seq1/frame00468.png,GreatCourt/seq1/frame00469.png,3.640131,2.167351,4.290134,,,,large,GreatCourt,selp_npy_quaternion,w2c
5263,selp_metadata,Street,img,img,,,Street/img/image2_002221.png,Street/img/image2_002220.png,3.633673,0.095512,3.666693,,,,large,Street,selp_npy_quaternion,w2c
3102,selp_metadata,GreatCourt,seq1,seq1,,,GreatCourt/seq1/frame00305.png,GreatCourt/seq1/frame00304.png,3.618439,0.401309,3.654745,,,,large,GreatCourt,selp_npy_quaternion,w2c
1887,selp_metadata,KingsCollege,seq6,seq1,,,KingsCollege/seq6/frame00180.png,KingsCollege/seq1/frame00076.png,3.607454,12.334846,16.060454,,,,large,KingsCollege,selp_npy_quaternion,w2c
2612,selp_metadata,ShopFacade,seq2,seq3,,,ShopFacade/seq2/frame00154.png,ShopFacade/seq3/frame00035.png,3.606060,1.406741,3.919247,,,,large,ShopFacade,selp_npy_quaternion,w2c
2781,selp_metadata,Street,img,img,,,Street/img/image2_000398.png,Street/img/image2_000397.png,3.595987,1.195930,3.828428,,,,large,Street,selp_npy_quaternion,w2c
716,selp_metadata,KingsCollege,seq8,seq1,,,KingsCollege/seq8/frame00007.png,KingsCollege/seq1/frame00182.png,3.583573,11.317660,15.361838,,,,large,KingsCollege,selp_npy_quaternion,w2c
1124,selp_metadata,ShopFacade,seq1,seq1,,,ShopFacade/seq1/frame00005.png,ShopFacade/seq1/frame00002.png,3.578121,4.068026,5.607681,,,,large,ShopFacade,selp_npy_quaternion,w2c
1848,selp_metadata,KingsCollege,seq1,seq4,,,KingsCollege/seq1/frame00106.png,KingsCollege/seq4/frame00289.png,3.545613,12.280461,15.470723,,,,large,KingsCollege,selp_npy_quaternion,w2c
886,selp_metadata,KingsCollege,seq7,seq1,,,KingsCollege/seq7/frame00017.png,KingsCollege/seq1/frame00036.png,3.544574,10.475625,11.863294,,,,large,KingsCollege,selp_npy_quaternion,w2c
1766,selp_metadata,KingsCollege,seq6,seq6,,,KingsCollege/seq6/frame00114.png,KingsCollege/seq6/frame00113.png,3.538927,1.717459,4.516942,,,,large,KingsCollege,selp_npy_quaternion,w2c
143,selp_metadata,KingsCollege,seq4,seq4,,,KingsCollege/seq4/frame00482.png,KingsCollege/seq4/frame00481.png,3.534948,1.074670,3.703393,,,,large,KingsCollege,selp_npy_quaternion,w2c
905,selp_metadata,KingsCollege,seq8,seq1,,,KingsCollege/seq8/frame00033.png,KingsCollege/seq1/frame00110.png,3.532816,14.637472,15.676845,,,,large,KingsCollege,selp_npy_quaternion,w2c
780,selp_metadata,StMarysChurch,seq7,seq9,,,StMarysChurch/seq7/frame00003.png,StMarysChurch/seq9/frame00003.png,3.517535,1.167391,3.919502,,,,large,StMarysChurch,selp_npy_quaternion,w2c
321,selp_metadata,Street,img,img,,,Street/img/image1_000327.png,Street/img/image1_000328.png,3.516248,2.044816,4.110439,,,,large,Street,selp_npy_quaternion,w2c
2385,selp_metadata,StMarysChurch,seq2,seq4,,,StMarysChurch/seq2/frame00321.png,StMarysChurch/seq4/frame00022.png,3.515351,23.760033,24.457553,,,,small,StMarysChurch,selp_npy_quaternion,w2c
1772,selp_metadata,KingsCollege,seq4,seq4,,,KingsCollege/seq4/frame00194.png,KingsCollege/seq4/frame00195.png,3.512687,2.954689,5.041548,,,,large,KingsCollege,selp_npy_quaternion,w2c
4740,selp_metadata,Street,img,img,,,Street/img/image2_001837.png,Street/img/image2_001836.png,3.505015,0.498411,3.543916,,,,large,Street,selp_npy_quaternion,w2c
185,selp_metadata,KingsCollege,seq4,seq4,,,KingsCollege/seq4/frame00469.png,KingsCollege/seq4/frame00470.png,3.499106,0.230024,5.569243,,,,large,KingsCollege,selp_npy_quaternion,w2c
1016,selp_metadata,KingsCollege,seq8,seq8,,,KingsCollege/seq8/frame00069.png,KingsCollege/seq8/frame00070.png,3.494336,2.224583,4.595934,,,,large,KingsCollege,selp_npy_quaternion,w2c
989,selp_metadata,Street,img_west,img_west,,,Street/img_west/image_west_0131.png,Street/img_west/image_west_0132.png,3.480882,10.584682,12.834983,,,,large,Street,selp_npy_quaternion,w2c
2648,selp_metadata,ShopFacade,seq2,seq2,,,ShopFacade/seq2/frame00068.png,ShopFacade/seq2/frame00067.png,3.467568,0.693355,3.588823,,,,large,ShopFacade,selp_npy_quaternion,w2c
1404,selp_metadata,OldHospital,seq3,seq1,,,OldHospital/seq3/frame00043.png,OldHospital/seq1/frame00145.png,3.464368,4.097720,5.370927,,,,large,OldHospital,selp_npy_quaternion,w2c
273,selp_metadata,OldHospital,seq1,seq1,,,OldHospital/seq1/frame00165.png,OldHospital/seq1/frame00167.png,3.450519,1.513832,4.016108,,,,large,OldHospital,selp_npy_quaternion,w2c
450,selp_metadata,OldHospital,seq8,seq8,,,OldHospital/seq8/frame00054.png,OldHospital/seq8/frame00053.png,3.445519,0.602042,3.930497,,,,large,OldHospital,selp_npy_quaternion,w2c
3134,selp_metadata,GreatCourt,seq1,seq1,,,GreatCourt/seq1/frame00041.png,GreatCourt/seq1/frame00040.png,3.441706,0.802317,3.546511,,,,large,GreatCourt,selp_npy_quaternion,w2c
148,selp_metadata,OldHospital,seq1,seq1,,,OldHospital/seq1/frame00093.png,OldHospital/seq1/frame00094.png,3.436052,0.237623,3.744274,,,,large,OldHospital,selp_npy_quaternion,w2c
1114,selp_metadata,StMarysChurch,seq12,seq12,,,StMarysChurch/seq12/frame00057.png,StMarysChurch/seq12/frame00059.png,3.425510,8.377567,9.107093,,,,large,StMarysChurch,selp_npy_quaternion,w2c
1087,selp_metadata,GreatCourt,seq4,seq4,,,GreatCourt/seq4/frame00064.png,GreatCourt/seq4/frame00065.png,3.417036,1.873596,3.917577,,,,large,GreatCourt,selp_npy_quaternion,w2c
416,selp_metadata,OldHospital,seq5,seq5,,,OldHospital/seq5/frame00020.png,OldHospital/seq5/frame00019.png,3.405939,2.243676,4.079741,,,,large,OldHospital,selp_npy_quaternion,w2c
2168,selp_metadata,KingsCollege,seq6,seq3,,,KingsCollege/seq6/frame00052.png,KingsCollege/seq3/frame00138.png,3.396315,9.209242,12.172463,,,,large,KingsCollege,selp_npy_quaternion,w2c
1343,selp_metadata,KingsCollege,seq6,seq6,,,KingsCollege/seq6/frame00056.png,KingsCollege/seq6/frame00055.png,3.390889,0.857176,3.627131,,,,large,KingsCollege,selp_npy_quaternion,w2c
1874,selp_metadata,KingsCollege,seq4,seq4,,,KingsCollege/seq4/frame00281.png,KingsCollege/seq4/frame00279.png,3.387118,9.456295,10.871010,,,,large,KingsCollege,selp_npy_quaternion,w2c
2723,selp_metadata,GreatCourt,seq2,seq2,,,GreatCourt/seq2/frame00146.png,GreatCourt/seq2/frame00145.png,3.386320,0.960890,3.784181,,,,large,GreatCourt,selp_npy_quaternion,w2c
226,selp_metadata,OldHospital,seq2,seq5,,,OldHospital/seq2/frame00151.png,OldHospital/seq5/frame00032.png,3.372848,3.392149,7.278452,,,,large,OldHospital,selp_npy_quaternion,w2c
4991,selp_metadata,Street,img,img,,,Street/img/image1_000380.png,Street/img/image1_000378.png,3.367998,1.897285,4.677742,,,,large,Street,selp_npy_quaternion,w2c
1025,selp_metadata,OldHospital,seq6,seq2,,,OldHospital/seq6/frame00042.png,OldHospital/seq2/frame00141.png,3.360669,13.761477,16.385210,,,,large,OldHospital,selp_npy_quaternion,w2c
1606,selp_metadata,OldHospital,seq9,seq8,,,OldHospital/seq9/frame00074.png,OldHospital/seq8/frame00018.png,3.357069,12.834989,17.774276,,,,large,OldHospital,selp_npy_quaternion,w2c
1524,selp_metadata,KingsCollege,seq4,seq4,,,KingsCollege/seq4/frame00389.png,KingsCollege/seq4/frame00388.png,3.346922,2.491536,4.820094,,,,large,KingsCollege,selp_npy_quaternion,w2c
1690,selp_metadata,OldHospital,seq6,seq2,,,OldHospital/seq6/frame00041.png,OldHospital/seq2/frame00140.png,3.344909,10.524205,14.734797,,,,large,OldHospital,selp_npy_quaternion,w2c
4471,selp_metadata,Street,img,img,,,Street/img/image2_002459.png,Street/img/image2_002460.png,3.330830,2.357196,4.084913,,,,large,Street,selp_npy_quaternion,w2c
1397,selp_metadata,ShopFacade,seq2,seq2,,,ShopFacade/seq2/frame00144.png,ShopFacade/seq2/frame00020.png,3.324052,4.851116,7.649025,,,,large,ShopFacade,selp_npy_quaternion,w2c
357,selp_metadata,GreatCourt,seq1,seq1,,,GreatCourt/seq1/frame00005.png,GreatCourt/seq1/frame00002.png,3.315383,1.864788,3.965215,,,,large,GreatCourt,selp_npy_quaternion,w2c
1032,selp_metadata,StMarysChurch,seq5,seq4,,,StMarysChurch/seq5/frame00064.png,StMarysChurch/seq4/frame00040.png,3.308638,15.320298,17.111281,,,,large,StMarysChurch,selp_npy_quaternion,w2c
1901,selp_metadata,ShopFacade,seq3,seq2,,,ShopFacade/seq3/frame00053.png,ShopFacade/seq2/frame00211.png,3.300706,8.600316,12.624034,,,,large,ShopFacade,selp_npy_quaternion,w2c
1802,selp_metadata,StMarysChurch,seq3,seq2,,,StMarysChurch/seq3/frame00014.png,StMarysChurch/seq2/frame00351.png,3.284253,10.242357,10.986381,,,,large,StMarysChurch,selp_npy_quaternion,w2c
1640,selp_metadata,OldHospital,seq6,seq1,,,OldHospital/seq6/frame00042.png,OldHospital/seq1/frame00271.png,3.276412,26.177545,26.382868,,,,small,OldHospital,selp_npy_quaternion,w2c
3021,selp_metadata,ShopFacade,seq2,seq2,,,ShopFacade/seq2/frame00070.png,ShopFacade/seq2/frame00069.png,3.270348,0.073315,3.533512,,,,large,ShopFacade,selp_npy_quaternion,w2c
1118,selp_metadata,StMarysChurch,seq10,seq2,,,StMarysChurch/seq10/frame00031.png,StMarysChurch/seq2/frame00068.png,3.255486,10.767985,12.170872,,,,large,StMarysChurch,selp_npy_quaternion,w2c
2568,selp_metadata,StMarysChurch,seq2,seq2,,,StMarysChurch/seq2/frame00228.png,StMarysChurch/seq2/frame00229.png,3.244523,0.959960,4.366852,,,,large,StMarysChurch,selp_npy_quaternion,w2c
56,selp_metadata,KingsCollege,seq4,seq4,,,KingsCollege/seq4/frame00277.png,KingsCollege/seq4/frame00278.png,3.214759,1.835943,5.037988,,,,large,KingsCollege,selp_npy_quaternion,w2c
2428,selp_metadata,GreatCourt,seq3,seq3,,,GreatCourt/seq3/frame00309.png,GreatCourt/seq3/frame00310.png,3.214664,1.059210,4.258015,,,,large,GreatCourt,selp_npy_quaternion,w2c
656,selp_metadata,KingsCollege,seq5,seq4,,,KingsCollege/seq5/frame00045.png,KingsCollege/seq4/frame00373.png,3.207705,3.270295,5.436952,,,,large,KingsCollege,selp_npy_quaternion,w2c
3068,selp_metadata,GreatCourt,seq1,seq1,,,GreatCourt/seq1/frame00446.png,GreatCourt/seq1/frame00445.png,3.205445,0.064341,4.181431,,,,large,GreatCourt,selp_npy_quaternion,w2c
447,selp_metadata,StMarysChurch,seq13,seq7,,,StMarysChurch/seq13/frame00297.png,StMarysChurch/seq7/frame00076.png,3.204207,18.365403,18.743767,,,,small,StMarysChurch,selp_npy_quaternion,w2c
1443,selp_metadata,OldHospital,seq9,seq9,,,OldHospital/seq9/frame00113.png,OldHospital/seq9/frame00114.png,3.200253,0.129544,3.437254,,,,large,OldHospital,selp_npy_quaternion,w2c
1071,selp_metadata,KingsCollege,seq7,seq3,,,KingsCollege/seq7/frame00009.png,KingsCollege/seq3/frame00001.png,3.179264,1.024976,5.166578,,,,large,KingsCollege,selp_npy_quaternion,w2c
3782,selp_metadata,Street,img_north,img_north,,,Street/img_north/image_north_2_0063.png,Street/img_north/image_north_2_0062.png,3.175787,2.455388,4.093981,,,,large,Street,selp_npy_quaternion,w2c
384,selp_metadata,StMarysChurch,seq2,seq2,,,StMarysChurch/seq2/frame00116.png,StMarysChurch/seq2/frame00115.png,3.175419,1.716961,3.622477,,,,large,StMarysChurch,selp_npy_quaternion,w2c
856,selp_metadata,StMarysChurch,seq7,seq2,,,StMarysChurch/seq7/frame00013.png,StMarysChurch/seq2/frame00300.png,3.169583,1.076062,4.446744,,,,large,StMarysChurch,selp_npy_quaternion,w2c
2716,selp_metadata,Street,img,img,,,Street/img/image1_000134.png,Street/img/image1_000135.png,3.168407,1.906999,4.248796,,,,large,Street,selp_npy_quaternion,w2c
874,selp_metadata,ShopFacade,seq3,seq3,,,ShopFacade/seq3/frame00013.png,ShopFacade/seq3/frame00014.png,3.157471,0.760506,3.254728,,,,large,ShopFacade,selp_npy_quaternion,w2c
2254,selp_metadata,ShopFacade,seq2,seq2,,,ShopFacade/seq2/frame00110.png,ShopFacade/seq2/frame00109.png,3.157349,1.440718,3.492609,,,,large,ShopFacade,selp_npy_quaternion,w2c
2744,selp_metadata,StMarysChurch,seq2,seq4,,,StMarysChurch/seq2/frame00016.png,StMarysChurch/seq4/frame00042.png,3.153834,25.171154,29.240925,,,,small,StMarysChurch,selp_npy_quaternion,w2c
4681,selp_metadata,Street,img,img,,,Street/img/image2_002184.png,Street/img/image2_002185.png,3.149655,2.581728,4.107010,,,,large,Street,selp_npy_quaternion,w2c
1185,selp_metadata,OldHospital,seq2,seq2,,,OldHospital/seq2/frame00081.png,OldHospital/seq2/frame00080.png,3.140480,0.314251,4.462866,,,,large,OldHospital,selp_npy_quaternion,w2c
279,selp_metadata,ShopFacade,seq1,seq1,,,ShopFacade/seq1/frame00005.png,ShopFacade/seq1/frame00004.png,3.137492,4.567467,6.018921,,,,large,ShopFacade,selp_npy_quaternion,w2c
1984,selp_metadata,StMarysChurch,seq2,seq2,,,StMarysChurch/seq2/frame00168.png,StMarysChurch/seq2/frame00167.png,3.134045,4.216042,5.267444,,,,large,StMarysChurch,selp_npy_quaternion,w2c
1102,selp_metadata,OldHospital,seq5,seq1,,,OldHospital/seq5/frame00022.png,OldHospital/seq1/frame00270.png,3.131954,25.059628,25.292292,,,,small,OldHospital,selp_npy_quaternion,w2c
1298,selp_metadata,StMarysChurch,seq13,seq13,,,StMarysChurch/seq13/frame00202.png,StMarysChurch/seq13/frame00201.png,3.130103,0.987287,3.336072,,,,large,StMarysChurch,selp_npy_quaternion,w2c
213,selp_metadata,KingsCollege,seq1,seq1,,,KingsCollege/seq1/frame00105.png,KingsCollege/seq1/frame00106.png,3.125893,1.534485,3.836468,,,,large,KingsCollege,selp_npy_quaternion,w2c
2540,selp_metadata,ShopFacade,seq2,seq2,,,ShopFacade/seq2/frame00050.png,ShopFacade/seq2/frame00049.png,3.121360,1.112791,4.689693,,,,large,ShopFacade,selp_npy_quaternion,w2c
737,selp_metadata,OldHospital,seq3,seq3,,,OldHospital/seq3/frame00003.png,OldHospital/seq3/frame00004.png,3.120336,4.324189,6.009547,,,,large,OldHospital,selp_npy_quaternion,w2c
5037,selp_metadata,Street,img,img,,,Street/img/image2_001175.png,Street/img/image2_001176.png,3.119420,1.570119,3.711184,,,,large,Street,selp_npy_quaternion,w2c
3198,selp_metadata,GreatCourt,seq1,seq1,,,GreatCourt/seq1/frame00567.png,GreatCourt/seq1/frame00568.png,3.116887,1.753990,3.768233,,,,large,GreatCourt,selp_npy_quaternion,w2c
2003,selp_metadata,StMarysChurch,seq2,seq3,,,StMarysChurch/seq2/frame00352.png,StMarysChurch/seq3/frame00010.png,3.108862,13.059227,13.737335,,,,large,StMarysChurch,selp_npy_quaternion,w2c
1186,selp_metadata,KingsCollege,seq4,seq4,,,KingsCollege/seq4/frame00467.png,KingsCollege/seq4/frame00468.png,3.104000,2.037140,6.859792,,,,large,KingsCollege,selp_npy_quaternion,w2c
751,selp_metadata,OldHospital,seq9,seq5,,,OldHospital/seq9/frame00116.png,OldHospital/seq5/frame00027.png,3.102990,10.347045,11.080645,,,,large,OldHospital,selp_npy_quaternion,w2c
1331,selp_metadata,ShopFacade,seq3,seq3,,,ShopFacade/seq3/frame00015.png,ShopFacade/seq3/frame00016.png,3.095126,1.383031,3.461803,,,,large,ShopFacade,selp_npy_quaternion,w2c
